sentID.BTEC,split,lang,sent,label
15539,corpus-6-test-corpus-26-train,RIY,ايه، عندي تذكرتين لجاينتس و دودجرز.,Gulf
3073,corpus-6-test-corpus-26-train,DAM,بس دقيقة، إذا سمحت.,Levantine
18155,corpus-6-test-corpus-26-train,SAL,بتقدر تضيق هاد البنطلون؟,Levantine
2282,corpus-6-train,RAB,بغينا نجربو الماكلة ديال هنا.,Maghrebi
11283,corpus-6-train,RAB,عافاك اهضر باليابانية.,Maghrebi
19196,corpus-6-test-corpus-26-train,JER,في عندك عرض أكبر؟,Levantine
14059,corpus-6-test-corpus-26-test,BAG,عدنا روبيان نيوبيرغ وساق لحم غنم مشويه.,Iraqi
14483,corpus-6-test-corpus-26-train,BAG,رجاءً، خليه بكيس غسيل وعوفه هناك.,Iraqi
15436,corpus-6-test-corpus-26-train,RAB,فيناهي أقرب مصبنة؟,Maghrebi
17394,corpus-6-test-corpus-26-train,JED,ماعندنا نفس الستأيل دحين. حشيك على المستودع. دقيقة انتظر، لو سمحت.,Gulf
19864,corpus-6-test-corpus-26-dev,MOS,غاح اراهن بثلاث دولارات على هذا.,Iraqi
4894,corpus-6-test-corpus-26-train,BAS,اوكي. عندي طاسة وسط وكرات تمن.,Iraqi
4364,corpus-6-test-corpus-26-test,ASW,التمشية بتاعتنا المفروض تبقى مليانة متعة.,Egyptian
9274,corpus-6-train,DOH,بلبس هذي، فلو سمحت غلف هذي.,Gulf
18437,corpus-6-test-corpus-26-train,DOH,الأحسن انك تعدل المنظرة.,Gulf
13966,corpus-6-test-corpus-26-train,BEI,وين أأرب مطعم عالأوتيل؟,Levantine
12150,corpus-6-test-corpus-26-train,ASW,كنت عايز تليفون يصحينى بكرة الصبح الساعة تمانية ونص، لوسمحت.,Egyptian
9952,corpus-6-train,CAI,ليه رحت نيويورك السنه اللي فاتت؟,Egyptian
2100,corpus-6-test-corpus-26-test,ASW,ده هو لطش المحفظة بتاعتي وجري.,Egyptian
18901,corpus-6-train,RAB,شحال المساحة ديال المصنع، بالقياس المتري؟,Maghrebi
13609,corpus-6-test-corpus-26-test,MOS,عدتسال اش لازم اخذ منو؟,Iraqi
15095,corpus-6-test-corpus-26-train,MOS,لا تلمسني.,Iraqi
11282,corpus-6-test-corpus-26-train,MUS,هل ممكن يكون جاهز الساعة الخامسة مساء غدا؟,Gulf
16315,corpus-6-train,CAI,لما بضغط على لثتي، بتنزف.,Egyptian
5848,corpus-6-test-corpus-26-train,BAS,هذا الستايل متوفر بثمانية وعشرين، واحد وتلاثين وخمسة وتلاثين سنتيمتر.,Iraqi
8456,corpus-6-test-corpus-26-train,ASW,انا كان معايا الباسبور و كارت البنك في الشنطة بتاعتي.,Egyptian
11282,corpus-6-test-corpus-26-train,JER,بتقدر تجهزها بكرا الساعة خمسة العصر؟,Levantine
8068,corpus-6-test-corpus-26-train,BAG,السيارة اجتي عليه من جهة التقاطع.,Iraqi
3934,corpus-6-train,CAI,صباح الخير . كم واحد فيكم حياكل؟,Egyptian
14737,corpus-6-test-corpus-26-train,DAM,في شي صناديق بريد قريبة من هون؟,Levantine
16315,corpus-6-train,DOH,لما اضغط على لثتي، يطلع دم.,Gulf
12776,corpus-6-test-corpus-26-test,SAL,كم مشروب مشمول بالسعر؟,Levantine
15206,corpus-6-test-corpus-26-train,DAM,اممم. ماعم يشتغل، مو؟ فيك تنتقل على مقعد فاضي، إذا بدك.,Levantine
4326,corpus-6-test-corpus-26-train,ASW,هي خبطتني من الجنب.,Egyptian
19767,corpus-6-train,CAI,حاخد ده.,Egyptian
13854,corpus-6-test-corpus-26-train,ALX,هو تعاقد مع البرد.,Egyptian
13609,corpus-6-test-corpus-26-test,FES,كنتساءل شنو خاصني ناخد منو؟,Maghrebi
2990,corpus-6-test-corpus-26-train,ALG,وين نقدر نشري بيليكول؟,Maghrebi
1619,corpus-6-test-corpus-26-train,BAS,اكيد. خليني اشوفه. انت متأذي بحجارة، أتصور.,Iraqi
15662,corpus-6-train,CAI,تحب الستيك بتاعك إزاي، يافندم؟,Egyptian
6694,corpus-6-dev,BEI,ببلش من التسعة .,Levantine
6877,corpus-6-train,RAB,فيناهييا السكا ديال الطران ديال نيويورك؟,Maghrebi
679,corpus-6-test-corpus-26-test,ALG,أوه، ماشي حاجة. مادام راك هنا.,Maghrebi
3829,corpus-6-test-corpus-26-train,BEI,ما فيي حط شنطاتي تحت المقعد . فيك تخليلي ياهن، عمول معروف؟,Levantine
3041,corpus-6-test-corpus-26-test,MUS,رقم كرسيك هو ثلاثين اثنين ايه. روح سيده لنهاية الممر هذا. يم الدريشة.,Gulf
16723,corpus-6-test-corpus-26-train,MUS,اقدر احصل على ختم من خمسة وتسعين سنت؟,Gulf
2179,corpus-6-test-corpus-26-train,BAG,اكو تلفون عمومي مقابيل البنك.,Iraqi
5518,corpus-6-test-corpus-26-train,RIY,اشحن، لو سمحت.,Gulf
18401,corpus-6-test-corpus-26-train,BAG,ساعتي. جانت جديدة صناعة سويسرية رقمية.,Iraqi
2440,corpus-6-test-corpus-26-train,MUS,بشوف أي وحده منهم تناسب.,Gulf
2389,corpus-6-test-corpus-26-train,DOH,بس اذا مالك اخوي. هه، انكت.,Gulf
3041,corpus-6-test-corpus-26-test,JER,رقم كرسيك اتنين وتلاتين ايه. بعدين، امشي دغري لنهاية الممر. هو الكرسي يلي جنب الشباك.,Levantine
15610,corpus-6-test-corpus-26-dev,FES,غير قانوني تجيبو للبلاد - متأسف. صافي، كنظن هادا كولشي.,Maghrebi
759,corpus-6-train,DOH,قميصي معرق.,Gulf
7693,corpus-6-test-corpus-26-train,AMM,أنا متأكد أنه الي حجز.,Levantine
11438,corpus-6-test-corpus-26-dev,ASW,أنا هروح أقعد مع واحد صاحبى.,Egyptian
15037,corpus-6-test-corpus-26-train,FES,بغيت شهادة طبية وإيصال للتأمين.,Maghrebi
14253,corpus-6-train,BEI,رح يلائو بكرا.,Levantine
8789,corpus-6-train,DOH,يا ويلك.,Gulf
7104,corpus-6-test-corpus-26-dev,ALG,معاك مشغل المكالمات الخاص بالخارج.,Maghrebi
8516,corpus-6-test-corpus-26-train,ASW,هو دايما بيشتري من شارع بوند.,Egyptian
9945,corpus-6-test-corpus-26-train,RAB,أنا متأكد المجرم راه قريب.,Maghrebi
4510,corpus-6-test-corpus-26-train,CAI,تحب أيه مع الطبق الرئيسي؟,Egyptian
1056,corpus-6-test-corpus-26-dev,ASW,إحنا عندينا حوالي تلاتين نوع من أنواع زيوت الحمام.,Egyptian
17030,corpus-6-test-corpus-26-dev,ALG,القطارات ماهومش يمشو على جال الإضراب.,Maghrebi
1950,corpus-6-test-corpus-26-dev,CAI,ممكن تخلي عندك شنطتي لحد الساعة تلاته؟,Egyptian
9100,corpus-6-test-corpus-26-train,SAL,هيه ما بتفهم انجليزي بالمرة .,Levantine
1056,corpus-6-test-corpus-26-dev,JED,عندنا ثلاثين نوع من حمامات الزيت.,Gulf
9160,corpus-6-test-corpus-26-train,MOS,اشقد يكلف البريد الجوي لليابان؟,Iraqi
16271,corpus-6-test-corpus-26-train,MUS,هذا نوع من الوصخ.,Gulf
17381,corpus-6-test-corpus-26-dev,SAL,رح نتشارك .,Levantine
13306,corpus-6-test-corpus-26-train,MOS,كلش لطيف مقابلتك.,Iraqi
12670,corpus-6-train,CAI,هي برة دلوقتي.,Egyptian
2353,corpus-6-test-corpus-26-dev,ASW,هوإنت نسيت المشاريب بتاعتنا؟,Egyptian
7972,corpus-6-test-corpus-26-train,ALG,هاذ العربة تروح لإيدنبره؟,Maghrebi
8114,corpus-6-test-corpus-26-train,FES,صافي، سيدي. بغيت الحجم المتوسط نقدرو نقدمولك زئبق رمال. واش هكا مزيان؟,Maghrebi
7693,corpus-6-test-corpus-26-train,ALE,متأكد أنو عندي حجز.,Levantine
8095,corpus-6-test-corpus-26-train,MOS,وين هيه الضاحيه؟,Iraqi
16976,corpus-6-test-corpus-26-train,JER,حابب أكمام هدا الجاكيت السبورت تكون طويلة.,Levantine
10994,corpus-6-test-corpus-26-dev,BAS,تكدر تكوله من جديد؟,Iraqi
15673,corpus-6-test-corpus-26-train,ALE,بهالقياس إذا سمحت.,Levantine
13840,corpus-6-train,CAI,أنا عايز أأجر عجلة.,Egyptian
16271,corpus-6-test-corpus-26-train,ALG,موسخ إلى حد ما.,Maghrebi
238,corpus-6-test-corpus-26-train,ALX,فى حد بيساعدنى. شكرا.,Egyptian
9372,corpus-6-test-corpus-26-train,RIY,الى متى يفتح؟,Gulf
7811,corpus-6-test-corpus-26-train,ASW,أنا اتثبت فى شاطئ واي مانولا. تعالالي حالاً لو سمحت.,Egyptian
15791,corpus-6-test-corpus-26-train,JER,أنا جاهز أطلب.,Levantine
11282,corpus-6-test-corpus-26-train,AMM,بتقدر تخليلي إياه جاهز بكرا الساعة خمسة المسا؟,Levantine
16839,corpus-6-test-corpus-26-train,RIY,بكم رسوم البريد لارسال هذي الرسالة الى اليابان؟,Gulf
18003,corpus-6-test-corpus-26-train,SAL,بدي جاج مشوي .,Levantine
2898,corpus-6-test-corpus-26-train,MUS,نحن نزور اقاربنا في كثير من الأحيان.,Gulf
2100,corpus-6-test-corpus-26-test,SAL,أخذ محفظتي و هرب .,Levantine
19840,corpus-6-test-corpus-26-test,FES,واش هادا كيشمل الضرائب؟,Maghrebi
3789,corpus-6-test-corpus-26-train,DAM,عندك مخطط ألوان؟,Levantine
18401,corpus-6-test-corpus-26-train,ASW,ساعتي. كانت صناعة توكيل نيو سويس رقمية.,Egyptian
8141,corpus-6-test-corpus-26-train,FES,ولكن خاصك تواعدني تضرب الكرة ماشي انا واخا؟,Maghrebi
17163,corpus-6-test-corpus-26-train,ALX,عاوزة شعرى أطول شوية من ورا.,Egyptian
15539,corpus-6-test-corpus-26-train,ALX,أه، معايا تذكرتين لجاينتس أند دودجرز.,Egyptian
14693,corpus-6-test-corpus-26-test,BEI,بعد إزنك. كبوس عزر التصوير، إزا بتريد.,Levantine
221,corpus-6-test-corpus-26-train,MUS,تبا اتسوي الترتيبات من قبل؟,Gulf
386,corpus-6-test-corpus-26-test,BAS,انا عالطريق السريع واحد يم مورو بأي.,Iraqi
9384,corpus-6-test-corpus-26-train,AMM,هو مش هون هلأ.,Levantine
12701,corpus-6-test-corpus-26-train,RAB,فين جا الحلاق؟,Maghrebi
10318,corpus-6-test-corpus-26-dev,ALE,عندي أختين.,Levantine
6232,corpus-6-test-corpus-26-dev,CAI,بأخطط اتعلم جولف .,Egyptian
18401,corpus-6-test-corpus-26-train,FES,ساعتي. كانت علامة تجارية جديدة مصنوعة فسويسرة ورقمية.,Maghrebi
15206,corpus-6-test-corpus-26-train,ALG,همم. متمشيش، و لا لالا؟ تقدر تبدل المكان اذا حبيت.,Maghrebi
5033,corpus-6-train,RAB,إينا طابق؟,Maghrebi
10684,corpus-6-train,RAB,واخا، حصلنا عليه، إذن سربي و سير.,Maghrebi
1702,corpus-6-test-corpus-26-train,MUS,اقدر احصل تذكرتين للموسيقى حق يوم الجمعة؟,Gulf
10736,corpus-6-test-corpus-26-dev,MOS,اغيد ستره رياضي.,Iraqi
18640,corpus-6-test-corpus-26-train,ALX,لعشر أيام.,Egyptian
859,corpus-6-test-corpus-26-train,DOH,وين اقدر اصرف فلوسي؟,Gulf
7321,corpus-6-test-corpus-26-train,FES,فين يمكن لي نشري تذكرة مترو الأنفاق؟,Maghrebi
12708,corpus-6-test-corpus-26-train,MOS,بالساعه سبعه، رجاءا.,Iraqi
16753,corpus-6-train,BEI,بدك مع المدخنين أو غير المدخنين؟,Levantine
9372,corpus-6-test-corpus-26-train,BAS,لحد يمته يبقى فاتح؟,Iraqi
7972,corpus-6-test-corpus-26-train,AMM,هاي السيارة رايحة على إيدنبيره؟,Levantine
16653,corpus-6-test-corpus-26-dev,MUS,وين اقدر اشتري قماش للطاولة؟,Gulf
13488,corpus-6-test-corpus-26-train,BAS,شجاي يصير لوقت متاخر؟,Iraqi
15149,corpus-6-test-corpus-26-train,MUS,من هذا؟,Gulf
3644,corpus-6-test-corpus-26-train,MUS,ما رجعو الغسيل مالي لحين.,Gulf
5914,corpus-6-test-corpus-26-train,MOS,ممكن احكي مع السيد براون؟,Iraqi
19196,corpus-6-test-corpus-26-train,ALX,عندك عرض أكبر؟,Egyptian
2340,corpus-6-train,DOH,مرحبا، وين كبينتنا؟ ممكن تدلينا؟,Gulf
8280,corpus-6-test-corpus-26-train,MOS,اغيد اعمل موعد مع طبيب.,Iraqi
8468,corpus-6-dev,BEI,بدي شي ليصح وجع الراس .,Levantine
248,corpus-6-train,CAI,شنبر نضارتي مكسور .,Egyptian
18572,corpus-6-test-corpus-26-train,JED,أبا استاجر سيارة لمدة أسبوع.,Gulf
9702,corpus-6-test-corpus-26-train,FES,الكعب مرتفع بزاف بالنسبة لي.,Maghrebi
18382,corpus-6-test-corpus-26-train,ASW,كنت عايز اكد على رحلتي.,Egyptian
14232,corpus-6-test-corpus-26-train,DOH,بجيب واحد الحين.,Gulf
19467,corpus-6-test-corpus-26-train,FES,من الأحسن ليك تخل المستشفى ديالنا.,Maghrebi
2528,corpus-6-test-corpus-26-train,JER,في بنوك قريبة من المحطة؟,Levantine
18531,corpus-6-test-corpus-26-train,ALX,هو إزاى المنتج الجديد دة يتقارن مع المنتج الحالى؟,Egyptian
698,corpus-6-dev,CAI,ممكن اخد كرسيين دور تاني علوي علشان حفلة الليله؟,Egyptian
408,corpus-6-test-corpus-26-train,ALX,معظم اليابانيين بياكلوا أخطبوط وسبيط.,Egyptian
19675,corpus-6-test-corpus-26-train,ALX,هاى، جميل إنى قابلتك.,Egyptian
3925,corpus-6-train,DOH,اوه. هو يدري ان نبغي ثياب.,Gulf
15206,corpus-6-test-corpus-26-train,FES,همم. عادي مخداماش، ياك؟ تقدر تبدل لمقعد خاوي، الى بغيتي.,Maghrebi
18341,corpus-6-test-corpus-26-train,BAS,اخذت دوا مال معدة تعبانة؟,Iraqi
13748,corpus-6-test-corpus-26-test,JER,بدي أوتيل أرخص.,Levantine
4467,corpus-6-train,CAI,فيه تليفون عمومي؟,Egyptian
1193,corpus-6-test-corpus-26-test,MUS,هل هناك فرقة موسيقية لايف أو دي جيه؟,Gulf
13027,corpus-6-test-corpus-26-train,MOS,احنه غاح نقفز من هوني؟,Iraqi
10191,corpus-6-test-corpus-26-dev,ALG,المعذرة. وين جاية المحطة؟,Maghrebi
13515,corpus-6-test-corpus-26-train,ALX,فى برنامج ترفيهى؟,Egyptian
12193,corpus-6-test-corpus-26-train,ALG,طوكيو صفر ثلاثة أربع تسعات أربعة خمسة ستة سبعة.,Maghrebi
7671,corpus-6-test-corpus-26-train,ALE,خدني ع شارع آبي، إذا سمحت.,Levantine
16541,corpus-6-train,RAB,يمكن ليك تقترح شي مطعم ازوين؟,Maghrebi
5902,corpus-6-test-corpus-26-test,BAG,هاي رحتهة طيبة، ابيش؟,Iraqi
3399,corpus-6-train,DOH,اي، سلطة خضره، لو سمحت.,Gulf
14182,corpus-6-train,RAB,شي تذكرة لليوم؟,Maghrebi
1193,corpus-6-test-corpus-26-test,BAS,اكو فرقة لايف لو دي جيه؟,Iraqi
2736,corpus-6-test-corpus-26-dev,JER,يمكن، بس لازم نوزنهم كل واحد لحال.,Levantine
16976,corpus-6-test-corpus-26-train,DAM,بدي طول اكمام هالجاكيت الرياضي.,Levantine
11240,corpus-6-test-corpus-26-train,SAL,عندك سكارفات من حرير؟ بدور على هدية لمرتي .,Levantine
5898,corpus-6-test-corpus-26-train,DOH,ممكن استخدم تلفونك؟,Gulf
17886,corpus-6-test-corpus-26-train,CAI,كويس، إحنا الوقت خلص. ممكن نكمل المناقشة دي يوم الخميس على واحدة؟,Egyptian
2353,corpus-6-test-corpus-26-dev,ALG,نسيت قيمة الاستهلاك ديالنا؟,Maghrebi
13134,corpus-6-test-corpus-26-train,JED,انتبه للجو لانه يتغير في الجبال.,Gulf
19666,corpus-6-test-corpus-26-train,BAS,اعتقد هجي.,Iraqi
1193,corpus-6-test-corpus-26-test,DAM,في فرقة لايف ولا دي جي؟,Levantine
2440,corpus-6-test-corpus-26-train,ALE,رح شوف إذا شي منون بيزبط.,Levantine
2557,corpus-6-test-corpus-26-train,JER,واحد برغر مع جبنة لبرا، لو سمحت.,Levantine
3961,corpus-6-test-corpus-26-train,JED,فيه مطعم تأيلندي قريب؟,Gulf
9053,corpus-6-train,CAI,بأستفسر ان كان ممكن تبعتولي الفطار ؟,Egyptian
13769,corpus-6-test-corpus-26-train,MUS,على الأعمال التجارية. لدي اتصال تجاري هناك.,Gulf
2898,corpus-6-test-corpus-26-train,ALX,إحنا بنزور قرايبنا أوقات كتير.,Egyptian
3859,corpus-6-test-corpus-26-train,ALE,اش نوع الخبز يلي عندك؟,Levantine
17582,corpus-6-train,CAI,ممكن نروح كافيه؟,Egyptian
5898,corpus-6-test-corpus-26-train,BAS,ممكن استخدم تلفونك؟,Iraqi
5843,corpus-6-train,CAI,ادي خمسين دولار في حالة وقعت في مشكلة .,Egyptian
7335,corpus-6-test-corpus-26-train,DOH,بيكون عندي كرسي على درجة رجال الأعمال، صح؟,Gulf
619,corpus-6-train,DOH,غلطتي.,Gulf
