sentID.BTEC,split,lang,sent,label
19676,corpus-6-train,DOH,سمج مقلي.,Gulf
7400,corpus-6-train,BEI,و متوقعين شتا الليلة.,Levantine
19467,corpus-6-test-corpus-26-train,JER,كان أحسنلك تفوت المستشفى تاعنا.,Levantine
11374,corpus-6-test-corpus-26-train,BAG,اريد خيط.,Iraqi
8552,corpus-6-dev,RAB,اه، مزيان. نتلاقاو معا الستاونص.,Maghrebi
3995,corpus-6-test-corpus-26-test,MOS,خلي نسلط ضغط بيغد حتى نخفف الالم.,Iraqi
5518,corpus-6-test-corpus-26-train,AMM,الحساب، لو سمحت.,Levantine
4364,corpus-6-test-corpus-26-test,ALE,طلعة التمشاية تبعتنا رح تكون حلوة كتير.,Levantine
5997,corpus-6-test-corpus-26-train,MOS,بيتك كبيغ. كم غرفة؟,Iraqi
10925,corpus-6-train,DOH,في اكل في الجولة؟,Gulf
6253,corpus-6-test-corpus-26-train,RIY,راكب امواج جيد.,Gulf
5300,corpus-6-test-corpus-26-train,BAG,تكدر تجيبلي كهوة؟,Iraqi
1462,corpus-6-test-corpus-26-train,FES,تقدم، أسيدي.,Maghrebi
4901,corpus-6-test-corpus-26-train,ALE,شلون هالمنظر؟,Levantine
6866,corpus-6-test-corpus-26-dev,JER,هدا بيجي مع صحن سلطة وانت بتنقي بطاطا مقلية أو بطاطا مقلية.,Levantine
16335,corpus-6-test-corpus-26-train,JER,متأسف، ما بنبيع تزاكر للمسرح.,Levantine
15539,corpus-6-test-corpus-26-train,BAG,نعم، عندي تذكرتين للعمالقة والمهربين.,Iraqi
15610,corpus-6-test-corpus-26-dev,JED,ممنوع ادخاله للدولة - اسف. طيب، اظن دا كل شيء.,Gulf
15575,corpus-6-test-corpus-26-train,ALE,بإينا آيس كريم بتنصح؟,Levantine
2528,corpus-6-test-corpus-26-train,RIY,فيه بنوك قريبة من المحطة؟,Gulf
1958,corpus-6-train,DOH,فهمت. اظن اقدر ابيعهم كلهم في ساعة وحدة.,Gulf
16344,corpus-6-test-corpus-26-dev,DAM,بدي مدد إقامني هون يومين.,Levantine
3858,corpus-6-test-corpus-26-dev,JED,أبا خريطة لسان فرانسيسكو والأماكن اللي حولينها.,Gulf
10102,corpus-6-test-corpus-26-train,BAS,عدد جبير من الناس يروحون للشاطئ خلال هذا الفصل.,Iraqi
5282,corpus-6-train,BEI,برجع بعدين.  .,Levantine
14612,corpus-6-test-corpus-26-train,BAS,بلا حليب، رجاءا.,Iraqi
15610,corpus-6-test-corpus-26-dev,FES,غير قانوني تجيبو للبلاد - متأسف. صافي، كنظن هادا كولشي.,Maghrebi
17503,corpus-6-train,RAB,عدد الناس المتقدمين فالسن كايتزاد باستمرار.,Maghrebi
3009,corpus-6-dev,RAB,منين كا تبدا السكة ديال التران ديال بوسطن؟,Maghrebi
8456,corpus-6-test-corpus-26-train,ALG,عندي جواز السفر و بطاقة الائتمان دياولي فالساك ديالي.,Maghrebi
6086,corpus-6-test-corpus-26-train,BAS,انا رايح باجر من وقت، ذلك اريد ادفع هسه.,Iraqi
6399,corpus-6-train,RAB,شحال الزيادة ديال للاكسبريس؟,Maghrebi
1100,corpus-6-test-corpus-26-train,MUS,أبغا بعض حفاضات لمرة وحده.,Gulf
18521,corpus-6-test-corpus-26-train,SAL,بقدر اععملها بوقت معين الشهر الجاي .,Levantine
14805,corpus-6-test-corpus-26-train,BAS,اريد كيبل للتصويرعن بعد.,Iraqi
10497,corpus-6-test-corpus-26-train,ALX,معاك بروشور للإيفنتس؟,Egyptian
18385,corpus-6-train,RAB,عافاك جيب ليا تيلينول.,Maghrebi
9041,corpus-6-test-corpus-26-train,ASW,ايوة، انت لازم تشرب مشروب على الاقل.,Egyptian
5914,corpus-6-test-corpus-26-train,SAL,بقدر احكي مع السيدة براون؟,Levantine
2083,corpus-6-test-corpus-26-train,SAL,شوف التعليمات اللي على غلاف الأكل المفرغة.,Levantine
4341,corpus-6-test-corpus-26-train,ALE,هي الشناتي من الرحلة جيه أيه ال صفر واحد؟,Levantine
5148,corpus-6-test-corpus-26-test,FES,هادا غلط.,Maghrebi
19444,corpus-6-test-corpus-26-dev,ALE,أي واحد أسرع، تكسي ولا سيارة إسعاف؟,Levantine
18441,corpus-6-test-corpus-26-train,AMM,بقدر آخد صحونك؟,Levantine
17394,corpus-6-test-corpus-26-train,MUS,ليس لدينا هذا النمط الدقيق الآن. وسوف تحقق مخزوننا. انتظر دقيقة واحدة، من فضلك.,Gulf
17295,corpus-6-test-corpus-26-train,ASW,فيه أي اماكن في المنطة اللي بيتصنف ينصح بيها قوي؟,Egyptian
17526,corpus-6-test-corpus-26-train,RAB,لا، كانضن نساو يجيبو لينا واحد.,Maghrebi
9730,corpus-6-test-corpus-26-train,FES,شحال ديال الوقت كنتي فباريس؟,Maghrebi
2521,corpus-6-test-corpus-26-train,FES,باغي نشري الطوابع لعشرة ديال البطاقات البريدية لليابان، عافاك.,Maghrebi
679,corpus-6-test-corpus-26-test,RIY,اوه، ولا شيء. انت هنا، على كل حال.,Gulf
13267,corpus-6-test-corpus-26-train,MOS,اوكي. غاح اخذ بس اثنين. شكرا.,Iraqi
15452,corpus-6-test-corpus-26-train,MOS,بالحقيقه، اغيد اخلي تامين على هذا الطرد همين.,Iraqi
2808,corpus-6-test-corpus-26-train,MUS,لو سمحت علمني ببعض الشوارع زينه للتسوق.,Gulf
18441,corpus-6-test-corpus-26-train,MOS,اطيق اشيل اطباقك؟,Iraqi
2715,corpus-6-test-corpus-26-test,ALX,قوللى موقع كويس فى النهر دة، من فضلك.,Egyptian
3557,corpus-6-test-corpus-26-train,JER,حرامي. امسكه.,Levantine
6780,corpus-6-test-corpus-26-test,CAI,هو كان ازاي؟,Egyptian
7812,corpus-6-test-corpus-26-train,MOS,ليش ما مية دولار؟,Iraqi
19760,corpus-6-test-corpus-26-train,ALX,أنا اتولدت فى واحد أبريل ألف تسعمية خمسة وخمسين.,Egyptian
12776,corpus-6-test-corpus-26-test,ALX,كام مشروب مدرج ضمن السعر؟,Egyptian
8234,corpus-6-test-corpus-26-train,AMM,أي باص بودي على ميامي؟,Levantine
3698,corpus-6-test-corpus-26-dev,FES,غادي تاخذ جوج من هادي.,Maghrebi
6522,corpus-6-train,DOH,انا ما كلت قبل. بغيت آكل الحين.,Gulf
15791,corpus-6-test-corpus-26-train,BAG,اني مستعد اطلب.,Iraqi
11466,corpus-6-train,RAB,خاصني نهبط. هادا ماشي هو القطار المناسب.,Maghrebi
18632,corpus-6-test-corpus-26-test,DOH,المقاس مضبوط.,Gulf
3176,corpus-6-test-corpus-26-train,JED,موقف السيارات بكم في الساعة؟,Gulf
6694,corpus-6-dev,DOH,يبتدي من تسع.,Gulf
2695,corpus-6-test-corpus-26-train,ASW,أيس كريم كونو بالفانيليا، لو سمحت.,Egyptian
941,corpus-6-test-corpus-26-train,FES,دابا عرفت شنو ليكان غلط.,Maghrebi
12884,corpus-6-test-corpus-26-train,ASW,لو سمحت قولى فين أقرب صيدلية هنا.,Egyptian
11282,corpus-6-test-corpus-26-train,JER,بتقدر تجهزها بكرا الساعة خمسة العصر؟,Levantine
16769,corpus-6-test-corpus-26-train,ALE,متأكد أني حطيتو بشنتايتي.,Levantine
16904,corpus-6-test-corpus-26-train,ASW,المسار رقم اربعتاشر.,Egyptian
16080,corpus-6-test-corpus-26-test,ASW,شارع ايه ده؟,Egyptian
2748,corpus-6-test-corpus-26-train,ALX,فين مكان استلام الشنط لرحلة طيران سبعة زيرو ثلاثة؟,Egyptian
2690,corpus-6-test-corpus-26-train,MOS,محفوضاتي مسروقة، ايضاً.,Iraqi
16576,corpus-6-test-corpus-26-train,MUS,هل هو دائم؟,Gulf
19444,corpus-6-test-corpus-26-dev,AMM,مين اللي لازم يكون أسرع، التاكسي والا سيارة الإسعاف؟,Levantine
11438,corpus-6-test-corpus-26-dev,DAM,رح ضل مع رفيقي.,Levantine
5974,corpus-6-test-corpus-26-test,FES,انتظر دقيقة. يمكن نكون نسيتو فالحمام.,Maghrebi
2505,corpus-6-test-corpus-26-train,ALG,الحافلة راهي لهيك.,Maghrebi
2017,corpus-6-train,CAI,هو مافيش طريقة تانية للتعامل مع الموقف الصعب؟,Egyptian
6528,corpus-6-train,DOH,يصير اسحب ثلاثمية دولار بالفيزا؟,Gulf
8551,corpus-6-test-corpus-26-train,BAG,شكد لكل شيت؟,Iraqi
1193,corpus-6-test-corpus-26-test,MOS,اكو فرقه لايف او دي جي؟,Iraqi
553,corpus-6-test-corpus-26-train,ASW,كنت عايز شوية شرابات.,Egyptian
4489,corpus-6-train,DOH,ابداً ما كان مشكلة.,Gulf
1213,corpus-6-test-corpus-26-train,JER,بدي دونت، لو سمحت.,Levantine
162,corpus-6-train,BEI,بدي تلفن لمحل بعيد، عمول معروف.,Levantine
5848,corpus-6-test-corpus-26-train,DAM,هاد الموديل متوفر بقياسات تمانة وعشرين، و واحد وتلاتين وخمسة وتلاتين سنتيمتر.,Levantine
19460,corpus-6-test-corpus-26-train,DAM,عندك ألوان تانية من هاد التيشرت؟,Levantine
12822,corpus-6-test-corpus-26-train,ASW,فين موقف الأتوبيس بتاع أكسفورد؟,Egyptian
5570,corpus-6-test-corpus-26-train,ALG,على مئة.,Maghrebi
17526,corpus-6-test-corpus-26-train,ALE,لا، بظن نسيوا يجيبولنا واحد.,Levantine
12766,corpus-6-test-corpus-26-test,ALG,وين راهي الصيدلية القريبة من هنا؟,Maghrebi
13919,corpus-6-test-corpus-26-train,RIY,اوه، عزيزي. ما انتبهت اني الى الان الحتفظ بهذي.,Gulf
5987,corpus-6-test-corpus-26-train,SAL,هاد بس اللي كنت بدي احكيه .,Levantine
17699,corpus-6-dev,DOH,لو سمحت ارسل هالرسالة بالبريد الجوي.,Gulf
12741,corpus-6-train,RAB,شكرا ليك حيت اجلستي معانا، أسيدي.,Maghrebi
1183,corpus-6-test-corpus-26-train,ALX,من فضلك عاوز بطارية.,Egyptian
6517,corpus-6-test-corpus-26-train,ASW,أنا بشكرك من كل قلبي.,Egyptian
18103,corpus-6-test-corpus-26-train,MUS,لحظة من فضلك. باتصلك بالسيد جونز.,Gulf
12772,corpus-6-train,DOH,ابغي ادخل مدرسة غوص.,Gulf
19196,corpus-6-test-corpus-26-train,MUS,هل عندك اعرض اكثر؟,Gulf
11959,corpus-6-test-corpus-26-train,ALG,واش هو أحدث لعبة فيديو لمراهقة ذات خمسة عشر سنة؟,Maghrebi
16071,corpus-6-train,CAI,أنا عايزه يتبعت اكسبريس.,Egyptian
17968,corpus-6-train,CAI,فين أودي ده عشان آخده متظبط؟,Egyptian
12193,corpus-6-test-corpus-26-train,FES,طوكيو صفر ثلاثة أربع تسعات أربعة خمسة ستة سبعة.,Maghrebi
8966,corpus-6-test-corpus-26-dev,DAM,ماشي، هالشي واضح. اتنيناتكن لو سمحتوا عطوني رخصكن وتسجيلاتكن. وأنت يا ابني، للأسف شكلنا رح نضطر نعملك اختبار كحول.,Levantine
5307,corpus-6-test-corpus-26-dev,BAG,تلث مية وخمسين دولار؟ هاي فوك امكانيتي.,Iraqi
3619,corpus-6-test-corpus-26-test,BEI,كيرلي ضيق، عمول معروف .,Levantine
5045,corpus-6-test-corpus-26-train,ALX,هما لسة باينين خضر شوية.,Egyptian
16071,corpus-6-train,DOH,ابغي اطرشه اكسبريس.,Gulf
15309,corpus-6-train,RAB,واجهة كتلمع، عافاك.,Maghrebi
571,corpus-6-test-corpus-26-train,ALX,راجل خبط فيا. بعد كدة لاحظت ان محفظتى اختفت.,Egyptian
386,corpus-6-test-corpus-26-test,ALE,أنا عالأوتوستراد الأول جنب مورو باي.,Levantine
4394,corpus-6-train,RAB,واش هادي قصة حب؟,Maghrebi
11600,corpus-6-test-corpus-26-train,ALG,اذا الماء صالح للشرب؟,Maghrebi
7814,corpus-6-test-corpus-26-train,FES,بغيت هادي معبأة.,Maghrebi
419,corpus-6-test-corpus-26-train,ALX,أنا رحت نيويورك.,Egyptian
8805,corpus-6-test-corpus-26-train,ALG,واش هي المحطة المقبلة؟,Maghrebi
11751,corpus-6-test-corpus-26-train,RIY,رح على الطول للزاوية و لف يسار عند الإشارة.,Gulf
5997,corpus-6-test-corpus-26-train,ASW,بيتك كبير. فيه كام اوضة؟,Egyptian
7834,corpus-6-test-corpus-26-train,MUS,دعمت الحكومة تعزيز الصناعات.,Gulf
15149,corpus-6-test-corpus-26-train,ALX,مين دة؟,Egyptian
19754,corpus-6-test-corpus-26-train,JED,شكراً على مشاركتك لأفكارك المميزة معانا.,Gulf
5761,corpus-6-test-corpus-26-train,RAB,منكرهكش توصلني لا بلاج.,Maghrebi
19675,corpus-6-test-corpus-26-train,AMM,أهلاً. إنبسطت بمعرفتك.,Levantine
6156,corpus-6-test-corpus-26-train,JED,هوا مشغول دحين.,Gulf
2094,corpus-6-train,RAB,واش هادا للخدمة؟,Maghrebi
10357,corpus-6-train,DOH,بس لأن هذي تذكرة تخفيض، ما يصير.,Gulf
631,corpus-6-test-corpus-26-train,MOS,اذا اي ويحد سال عني، قلولم غاح اكون بالجيخانه.,Iraqi
19479,corpus-6-test-corpus-26-train,BAG,جم توقف لحد ما ابدل؟,Iraqi
15149,corpus-6-test-corpus-26-train,ALE,مين هو؟,Levantine
6210,corpus-6-train,DOH,حق نروح القراند كانيون.,Gulf
16002,corpus-6-train,CAI,عايز أصرف شيك سياحي.,Egyptian
19103,corpus-6-test-corpus-26-train,ALE,أنا آسف حالياً بتقدر بس تطلب من المنيو المسائي.,Levantine
18784,corpus-6-test-corpus-26-train,ALG,واش هو التخصص تع هاذ الفندق؟,Maghrebi
8456,corpus-6-test-corpus-26-train,ASW,انا كان معايا الباسبور و كارت البنك في الشنطة بتاعتي.,Egyptian
6484,corpus-6-test-corpus-26-dev,MOS,اغيد شريط الاله الكاتبه.,Iraqi
16769,corpus-6-test-corpus-26-train,ALG,راني متأكد بلي درتو في حامل الملفات ديالي.,Maghrebi
11058,corpus-6-test-corpus-26-train,BAG,اريد. بس سامحني ماكدر ادبره هلمره.,Iraqi
9606,corpus-6-test-corpus-26-train,BAS,سيارته جانت تمسي باقصى سرعة.,Iraqi
13488,corpus-6-test-corpus-26-train,DAM,شو عم يصير بالفترة الأخيرة؟,Levantine
10790,corpus-6-test-corpus-26-train,RIY,بالغين و طفلين، لو سمحت.,Gulf
2708,corpus-6-test-corpus-26-dev,AMM,هون الرقم.,Levantine
14232,corpus-6-test-corpus-26-train,RAB,غادي انجيب واحد دابا.,Maghrebi
7883,corpus-6-test-corpus-26-train,MOS,باي وقت غاح يصل القطار لسان دياغو، رجاءا؟,Iraqi
7499,corpus-6-train,CAI,ايوه . قزازة بيرة، من فضلك .,Egyptian
2643,corpus-6-test-corpus-26-train,BAS,تكدر تنطيني واير جطل؟,Iraqi
12573,corpus-6-train,BEI,الواحد بتلاتة دولار.,Levantine
17593,corpus-6-test-corpus-26-train,ASW,كنت عايز ده.,Egyptian
6635,corpus-6-test-corpus-26-train,ALX,فين المحطة؟,Egyptian
12589,corpus-6-test-corpus-26-train,ALX,ممكن آخد مبلغ لما أرجع اليابان؟,Egyptian
3557,corpus-6-test-corpus-26-train,JED,حرامي، امسكوه.,Gulf
2983,corpus-6-test-corpus-26-test,ALX,الميزانية بتاعتنا حوالى خمسين دولارإجمالى لتلات أشخاص.,Egyptian
2490,corpus-6-test-corpus-26-train,ALG,اذًا وعلاش؟,Maghrebi
6558,corpus-6-train,RAB,راه اوطوماتيك. عندنا هاد الموديل ديال السوايع الكوارتز، آ خويا. ضد الماء وضد الصدمات.,Maghrebi
15553,corpus-6-test-corpus-26-train,FES,شكرا. حتى انا مع السلامة حتى لمن بعد.,Maghrebi
16344,corpus-6-test-corpus-26-dev,RIY,ابغى امدد اقامتي هنا ليومين زيادة.,Gulf
6208,corpus-6-train,RAB,مقادرش نصرط.,Maghrebi
9702,corpus-6-test-corpus-26-train,RIY,الكعب عالي جدا بالنسبة لي.,Gulf
6285,corpus-6-test-corpus-26-train,BAG,اجور الفندق تتضمن الريوك؟,Iraqi
14175,corpus-6-test-corpus-26-train,MOS,ما من التهذيب انو تسال الناس اشقد يحصلون فلوس.,Iraqi
3120,corpus-6-test-corpus-26-train,JED,من يوم السبت.,Gulf
16811,corpus-6-test-corpus-26-train,ASW,انا حاسس اني تعبان.,Egyptian
